SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,OPINION_TYPE,OSOPINION_TYPE,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_QOQ,OPERATE_INCOME,OPERATE_INCOME_QOQ,INTEREST_INCOME,INTEREST_INCOME_QOQ,EARNED_PREMIUM,EARNED_PREMIUM_QOQ,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_QOQ,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_QOQ,TOI_OTHER,TOI_OTHER_QOQ,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_QOQ,OPERATE_COST,OPERATE_COST_QOQ,INTEREST_EXPENSE,INTEREST_EXPENSE_QOQ,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_QOQ,RESEARCH_EXPENSE,RESEARCH_EXPENSE_QOQ,SURRENDER_VALUE,SURRENDER_VALUE_QOQ,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_QOQ,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_QOQ,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_QOQ,REINSURE_EXPENSE,REINSURE_EXPENSE_QOQ,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_QOQ,OPERATE_TAX_ADD,OPERATE_TAX_ADD_QOQ,SALE_EXPENSE,SALE_EXPENSE_QOQ,MANAGE_EXPENSE,MANAGE_EXPENSE_QOQ,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_QOQ,FINANCE_EXPENSE,FINANCE_EXPENSE_QOQ,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_QOQ,FE_INTEREST_INCOME,FE_INTEREST_INCOME_QOQ,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_QOQ,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_QOQ,OTHER_INCOME,OTHER_INCOME_QOQ,TOC_OTHER,TOC_OTHER_QOQ,INVEST_INCOME,INVEST_INCOME_QOQ,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_QOQ,ACF_END_INCOME,ACF_END_INCOME_QOQ,EXCHANGE_INCOME,EXCHANGE_INCOME_QOQ,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_QOQ,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_QOQ,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_QOQ,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_QOQ,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_QOQ,OPERATE_PROFIT,OPERATE_PROFIT_QOQ,NONBUSINESS_INCOME,NONBUSINESS_INCOME_QOQ,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_QOQ,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_QOQ,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_QOQ,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_QOQ,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_QOQ,TOTAL_PROFIT,TOTAL_PROFIT_QOQ,EFFECT_TP_OTHER,EFFECT_TP_OTHER_QOQ,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_QOQ,INCOME_TAX,INCOME_TAX_QOQ,NETPROFIT,NETPROFIT_QOQ,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_QOQ,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_QOQ,NETPROFIT_OTHER,NETPROFIT_OTHER_QOQ,NETPROFIT_BALANCE,NETPROFIT_BALANCE_QOQ,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_QOQ,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_QOQ,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_QOQ,MINORITY_INTEREST,MINORITY_INTEREST_QOQ,PARENT_NETPROFIT,PARENT_NETPROFIT_QOQ,BASIC_EPS,BASIC_EPS_QOQ,DILUTED_EPS,DILUTED_EPS_QOQ,UNABLE_OCI,UNABLE_OCI_QOQ,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_QOQ,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_QOQ,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_QOQ,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_QOQ,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_QOQ,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_QOQ,ABLE_OCI,ABLE_OCI_QOQ,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_QOQ,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_QOQ,HMI_AFA,HMI_AFA_QOQ,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_QOQ,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_QOQ,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_QOQ,FINANCE_OCI_AMT,FINANCE_OCI_AMT_QOQ,CONVERT_DIFF,CONVERT_DIFF_QOQ,ABLE_OCI_OTHER,ABLE_OCI_OTHER_QOQ,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_QOQ,OCI_OTHER,OCI_OTHER_QOQ,OCI_BALANCE,OCI_BALANCE_QOQ,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_QOQ,PARENT_OCI,PARENT_OCI_QOQ,MINORITY_OCI,MINORITY_OCI_QOQ,PARENT_OCI_OTHER,PARENT_OCI_OTHER_QOQ,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_QOQ,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_QOQ,PARENT_TCI,PARENT_TCI_QOQ,MINORITY_TCI,MINORITY_TCI_QOQ,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_QOQ,TCI_OTHER,TCI_OTHER_QOQ,TCI_BALANCE,TCI_BALANCE_QOQ,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_QOQ,PRECOMBINE_TCI,PRECOMBINE_TCI_QOQ,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_QOQ
601600.SH,601600,中国铝业,10013657,通用,2026-03-31 00:00:00,一季度,2026一季度,058001001,2026-04-24 00:00:00,2026-04-24 00:00:00,CNY,,,58494089000.0,-9.465177345768,58494089000.0,-9.465177345768,,,,,,,,,,,46848783000.0,-16.924768698185,43386464000.0,-16.06996524464,,,,,605712000.0,-44.416935384706,,,,,,,,,,,,,951501000.0,-4.484745180826,125983000.0,-31.921320688444,1216967000.0,-36.848548125877,,,562156000.0,12.081952635588,544566000.0,0.577906570848,69837000.0,-20.720853672381,,,,,92975000.0,121.263683960019,,,-5182000.0,98.204416539326,90849000.0,15.39751292441,,,,,,,52449000.0,210.351574828,39338000.0,-55.530685838957,108377000.0,894.611041865239,-32492000.0,98.909041338375,11900771000.0,137.128181197232,42561000.0,-43.107873278973,,,25973000.0,-10.400855526425,,,,,0.0,,11917359000.0,135.310265710737,,,0.0,,1858844000.0,122.438097426251,10058515000.0,137.853942739205,10058515000.0,137.853942739205,,,,,,,,,,,,,4531270000.0,86.70043637751,5527245000.0,206.756445512491,0.323,207.619047619048,0.322,206.666666666667,-4400000.0,97.470013914923,,,-4400000.0,97.470013914923,,,,,,,,,93161000.0,-40.933414488784,,,,,,,,,,,,,,,93161000.0,-40.933414488784,,,,,,,,,88761000.0,219.036826435641,88761000.0,648.178112648221,,,,,,,10147275000.0,144.259797568589,5616006000.0,214.508891194937,4531269000.0,91.301511871937,,,,,,,,,,,5362232000.0,206.781921360355
601600.SH,601600,中国铝业,10013657,通用,2025-12-31 00:00:00,四季度,2025四季度,058001001,2026-03-28 00:00:00,2026-03-28 00:00:00,CNY,标准无保留意见,,64609492000.0,7.461114978792,64609492000.0,7.461114978792,,,,,,,,,,,56393202000.0,6.867660454842,51693609000.0,5.321484987531,,,,,1089742000.0,-24.913578494567,,,,,,,,,,,,,996177000.0,29.847664656297,185055000.0,77.159022372842,1927061000.0,115.867857654945,,,501558000.0,6.308685570397,541437000.0,3.366927516366,88090000.0,-12.938199859657,,,,,42020000.0,-36.492103075644,,,-288597000.0,-253.203450564035,78727000.0,,,,,,,,-47529000.0,-396.555812067137,88461000.0,33607.954545454544,-13639000.0,57.350136026768,-2978298000.0,-4477.912016969473,5018708000.0,-33.3298971236,74810000.0,20.244314072169,,,28988000.0,-53.365508365508,,,,,,,5064530000.0,-32.72167475742,,,,,835668000.0,-37.033032363262,4228862000.0,-31.798884490731,4228862000.0,-31.798884490731,,,,,,,,,,,,,2427027000.0,1.157568144098,1801835000.0,-52.599779760831,0.105,-52.702702702703,0.105,-52.702702702703,-173914000.0,-231.182584820553,,,-173914000.0,-231.182584820553,,,,,,,,,157722000.0,224.862053405322,,,,,,,,,,,,,,,157722000.0,224.862053405322,,,,,,,,,-74566000.0,-977.350276503118,-16192000.0,-358.782163976346,-58374000.0,-2703.657448706512,,,,,4154296000.0,-33.093157998575,1785643000.0,-53.102929709403,2368653000.0,-1.367605859015,,,,,,,-364000.0,84.801670146138,,,1747897000.0,-53.697491702541
601600.SH,601600,中国铝业,10013657,通用,2025-09-30 00:00:00,三季度,2025三季度,058001001,2025-10-28 00:00:00,2025-10-28 00:00:00,CNY,,,60123601000.0,-0.791269296547,60123601000.0,-0.791269296547,,,,,,,,,,,52769193000.0,-2.282643471022,49081732000.0,-1.714372862606,,,,,1451317000.0,44.57681418715,,,,,,,,,,,,,767189000.0,-27.273356375143,104457000.0,8.691625738783,892704000.0,-31.400643956568,,,471794000.0,-22.382387586289,523801000.0,-20.045029918183,101181000.0,47.138120582846,,,,,66165000.0,-72.686630009412,,,188375000.0,-44.440675766549,0.0,-100.0,,,,,,,16027000.0,145.207604648539,-264000.0,-197.777777777778,-31979000.0,4.685404309857,-65058000.0,80.628736809509,7527674000.0,11.060614309234,62215000.0,-12.624290770181,,,62160000.0,-52.872317035262,,,,,,,7527729000.0,12.06490292073,,,,,1327153000.0,21.6777863247,6200576000.0,10.201449085528,6200576000.0,10.201449085528,,,,,,,,,,,,,2399254000.0,14.737771367468,3801322000.0,7.518440778084,0.222,7.246376811594,0.222,7.246376811594,132574000.0,17.128292118353,,,132574000.0,17.128292118353,,,,,,,,,-126317000.0,-1857.820762593933,,,,,,,,,,,,,,,-126317000.0,-1857.820762593933,,,,,,,,,8499000.0,-96.554561891403,6257000.0,-94.801990479593,2242000.0,,,,,,6209075000.0,5.717747409998,3807579000.0,4.149452389028,2401496000.0,8.303459447807,,,,,,,-2395000.0,,,,3774951000.0,7.863231647226
601600.SH,601600,中国铝业,10013657,通用,2025-06-30 00:00:00,二季度,2025二季度,058001001,2025-08-28 00:00:00,2025-08-28 00:00:00,CNY,,,60603135000.0,8.629204590892,60603135000.0,8.629204590892,,,,,,,,,,,54001863000.0,8.228770411467,49937853000.0,6.382835539743,,,,,1003838000.0,173.711046459314,,,,,,,,,,,,,1054894000.0,31.809026389444,96104000.0,3.660878006688,1301330000.0,16.877984639966,,,607844000.0,4.584668219781,655120000.0,5.431376745938,68766000.0,-19.993950041303,,,,,242244000.0,-22.017518727526,,,339052000.0,-25.396175765177,179837000.0,-57.354078036889,,,,,,,-35452000.0,42.114458323128,270000.0,-99.300699300699,-33551000.0,-306.678787878788,-335848000.0,-130.576152029439,6777987000.0,4.573970566182,71204000.0,-3.202827623709,,,131897000.0,425.31862354628,,,,,,,6717294000.0,2.868586347025,,,,,1090711000.0,2.790400922814,5626583000.0,2.883756327171,5626583000.0,2.883756327171,,,,,,,,,,,,,2091076000.0,8.143068441576,3535507000.0,0.0071564872,0.207,0.485436893204,0.207,0.975609756098,113187000.0,5176.783216783217,,,113187000.0,5176.783216783217,,,,,,,,,7186000.0,393.425888117599,,,,,,,,,,,,,,,7186000.0,393.425888117599,,,,,,,,,246674000.0,81242.76315789473,120373000.0,39696.38157894737,,,,,,,5873257000.0,7.400234430573,3655880000.0,3.420981909221,2217377000.0,14.674910271925,,,,,,,,,,,3499757000.0,1.694434080578
601600.SH,601600,中国铝业,10013657,通用,2025-03-31 00:00:00,一季度,2025一季度,058001001,2025-04-25 00:00:00,2026-04-24 00:00:00,CNY,,,55788989000.0,-11.907456972313,55788989000.0,-11.907456972313,,,,,,,,,,,49896033000.0,-11.973546282785,46941645000.0,-10.507558214519,,,,,366751000.0,-36.593027758952,,,,,,,,,,,,,800320000.0,-8.496059472073,92710000.0,-34.738842742503,1113409000.0,-46.015800456927,,,581198000.0,1.566492029484,621371000.0,3.148722698924,85951000.0,226.97150682847,,,,,310639000.0,41.195052884681,,,454470000.0,77.117758932469,421698000.0,115.290441814636,,,,,,,-61245000.0,-141.591399894061,38610000.0,-80.096296601782,-8250000.0,-109.313089123441,-145656000.0,94.497286535436,6481524000.0,32.102972066383,73560000.0,61.680989955382,,,25108000.0,-85.666577230249,,,,,0.0,,6529976000.0,36.703495100428,,,0.0,,1061102000.0,149.350716491284,5468874000.0,25.686626993302,5468874000.0,25.686626993302,,,,,,,,,,,,,1933620000.0,99.723183391003,3535254000.0,4.499078937101,0.206,4.568527918782,0.205,3.535353535354,2145000.0,101.172233637914,,,2145000.0,101.172233637914,,,,,,,,,-2449000.0,77.68971485834,,,,,,,,,,,,,,,-2449000.0,77.68971485834,,,,,,,,,-304000.0,99.918524871355,-304000.0,99.843267460984,,,,,,,5468570000.0,37.467641408741,3534950000.0,10.845204285741,1933620000.0,145.07503887877,,,,,,,,,,,3441444000.0,5.465219048833
601600.SH,601600,中国铝业,10013657,通用,2024-12-31 00:00:00,四季度,2024四季度,058001001,2025-03-27 00:00:00,2026-03-28 00:00:00,CNY,标准无保留意见,,63329979000.0,0.42766691324,63329979000.0,0.42766691324,,,,,,,,,,,56682998000.0,-4.108558393091,52453195000.0,-5.833487231,,,,,578408000.0,-27.054158763469,,,,,,,,,,,,,874629000.0,20.749238957112,142060000.0,44.634493993077,2062472000.0,98.508542961201,,,572234000.0,-24.164024978531,602403000.0,-3.907180924458,26287000.0,-41.061859599561,,,,,220007000.0,10.599632016569,,,256592000.0,-49.790329934389,195874000.0,-45.914915824265,,,,,,,147254000.0,208.228048126181,193984000.0,4943.785751430057,88585000.0,56.651753346655,-2646985000.0,-4428.47635666872,4906418000.0,8.441013644811,45497000.0,-72.525800276572,,,175171000.0,44.672574557528,,,,,,,4776744000.0,4.546312099176,,,,,425546000.0,-49.04873312085,4351198000.0,16.534755290828,4351198000.0,16.534755290828,,,,,,,,,,,,,968150000.0,-44.24277816844,3383048000.0,69.36809026295,0.197,69.827586206897,0.198,70.689655172414,-182984000.0,-5128.414399560319,,,-182984000.0,-5128.414399560319,,,,,,,,,-10977000.0,-129.136805223762,,,,,,,,,,,,,,,-10977000.0,-129.136805223762,,,,,,,,,-373120000.0,-1003.153970905042,-193961000.0,-569.491443371336,-179159000.0,,,,,,3978078000.0,5.375837089713,3189087000.0,56.422414342794,788991000.0,-54.560815772242,,,,,,,-4117000.0,-43.75,,,3263108000.0,75.792602840387
601600.SH,601600,中国铝业,10013657,通用,2024-09-30 00:00:00,三季度,2024三季度,058001001,2024-10-30 00:00:00,2025-10-28 00:00:00,CNY,,,63060291000.0,2.100000806305,63060291000.0,2.100000806305,,,,,,,,,,,59111634000.0,9.051822185099,55702599000.0,11.043403046797,,,,,792928000.0,-29.176994098738,,,,,,,,,,,,,724335000.0,-5.406817223146,98220000.0,-15.782794721634,1038984000.0,-25.029548481879,,,754568000.0,15.31283715841,626897000.0,-18.306729790625,44601000.0,-72.079702524038,,,,,198922000.0,-45.249117862392,,,511041000.0,257.849295212487,362159000.0,73.197291274115,,,,,,,-136059000.0,-222.573467144736,3846000.0,304.140127388535,56549000.0,326.922150882825,-58452000.0,-382.078350515464,4524504000.0,-44.391682787677,165599000.0,76.492091912862,,,121081000.0,127.139024893541,,,,,,,4569022000.0,-44.122816211178,,,,,835202000.0,-10.75681289749,3733820000.0,-48.435229302355,3733820000.0,-48.435229302355,,,,,,,,,,,,,1736367000.0,-29.275014388434,1997453000.0,-58.264074792538,0.116,-58.4229390681,0.116,-58.273381294964,3639000.0,-40.752197981114,,,3639000.0,-40.752197981114,,,,,,,,,37674000.0,310.528080469405,,,,,,,,,,,,,,,37674000.0,310.528080469405,,,,,,,,,41313000.0,12269.161676646707,41313000.0,451.510252701438,0.0,,,,,,3775133000.0,-47.867093529215,2038766000.0,-57.295987435745,1736367000.0,-29.62150370625,,,,,,,-2864000.0,,,,1856226000.0,-60.284156227728
601600.SH,601600,中国铝业,10013657,通用,2024-06-30 00:00:00,二季度,2024二季度,058001001,2024-08-29 00:00:00,2025-08-28 00:00:00,CNY,,,61763262000.0,26.161590490076,61763262000.0,26.161590490076,,,,,,,,,,,54205086000.0,21.719642864962,50162907000.0,21.029926703206,,,,,1119591000.0,94.990908710918,,,,,,,,,,,,,765737000.0,6.418872906678,116627000.0,28.764325303067,1385858000.0,37.995043219975,,,654366000.0,-6.178302031523,767379000.0,0.286596984263,159744000.0,14.110192798108,,,,,363322000.0,40.741745045478,,,142809000.0,66.70830220396,209102000.0,102.042630490656,,,,,,,111002000.0,780.910317752423,-1884000.0,-111.376124630155,-24920000.0,-322.878096771308,-12125000.0,65.815218923567,8136380000.0,71.554924319895,93828000.0,83.268550891654,,,53307000.0,1181.418269230769,,,,,,,8176901000.0,70.716192012006,,,,,935872000.0,25.880104322609,7241029000.0,78.954328645923,7241029000.0,78.954328645923,,,,,,,,,,,,,2455097000.0,35.026534003068,4785932000.0,114.801978576048,0.279,114.615384615385,0.278,113.846153846154,6142000.0,3891.358024691358,,,6142000.0,3891.358024691358,,,,,,,,,-17895000.0,-244.664869029276,,,,,,,,,,,,,,,-17895000.0,-244.664869029276,,,,,,,,,334000.0,106.238326484871,-11753000.0,-119.51811729548,,,,,,,7241363000.0,79.199697298603,4774179000.0,114.790618491906,2467184000.0,35.691300289897,,,,,,,,,,,4673767000.0,114.338708730633
601600.SH,601600,中国铝业,10013657,通用,2024-03-31 00:00:00,一季度,2024一季度,058001001,2024-04-26 00:00:00,2025-04-25 00:00:00,CNY,,,48955678000.0,32.618842228484,48955678000.0,32.618842228484,,,,,,,,,,,44532735000.0,36.59250391533,41446697000.0,41.695038131481,,,,,574176000.0,44.294330518697,,,,,,,,,,,,,719550000.0,17.733392891328,90574000.0,-14.681612660136,1004281000.0,-33.21982550249,,,697457000.0,-4.832877594573,765186000.0,-10.476500236331,139991000.0,37.764722091009,,,,,258148000.0,-43.521247246051,,,85664000.0,196.554367060786,103494000.0,-47.063787997361,,,,,,,-16302000.0,-120.22179220006,16561000.0,532.340588010691,11181000.0,112.665669815809,-35469000.0,94.192122219402,4742726000.0,16.685028664892,51197000.0,-45.219829015932,,,4160000.0,-97.303289209267,,,,,0.0,,4789763000.0,19.63189019497,,,0.0,,743463000.0,14.661165946946,4046300000.0,20.592450685487,4046300000.0,20.592450685487,,,,,,,,,,,,,1818233000.0,-9.932552188339,2228067000.0,66.695994702998,0.13,62.5,0.13,62.5,-162000.0,96.927162367223,,,-162000.0,96.927162367223,,,,,,,,,-5192000.0,-106.322300966854,,,,,,,,,,,,,,,-5192000.0,-106.322300966854,,,,,,,,,-5354000.0,-106.726215153457,-5354000.0,-106.966818477554,,,,,,,4040946000.0,17.642061747624,2222713000.0,57.25389205882,1818233000.0,-10.055033527167,,,,,,,,,,,2180552000.0,29.438267343453
601600.SH,601600,中国铝业,10013657,通用,2023-12-31 00:00:00,四季度,2023四季度,058001001,2024-03-28 00:00:00,2025-03-27 00:00:00,CNY,标准无保留意见,,36914572000.0,-32.069732906833,36914572000.0,-32.069732906833,,,,,,,,,,,32602620000.0,-34.739079382529,29250634000.0,-36.091778170259,,,,,397920000.0,-75.722166701443,,,,,,,,,,,,,611169000.0,-14.39250896459,106160000.0,-15.223918737622,1503861000.0,54.389100600366,,,732876000.0,-0.336031832591,854732000.0,10.160782064583,101616000.0,-24.138857782755,,,,,457071000.0,1249.92468767536,,,-88721000.0,-251.0530348174,195507000.0,135.525063547326,,,,,,,80616000.0,174.213593305532,2619000.0,1450.0,-88278000.0,-9758.424507658643,-610705000.0,-937.580404043175,4064554000.0,-8.499721529485,93459000.0,339.93127471286,,,154262000.0,24.244523195876,,,,,,,4003751000.0,-7.730792223278,,,,,648400000.0,-10.579084552689,3355351000.0,-7.159328363165,3355351000.0,-7.159328363165,,,,,,,,,,,,,2018746000.0,20.281012751749,1336605000.0,-30.951141115172,0.08,-27.927927927928,0.08,-27.927927927928,-5272000.0,-143.735552473417,,,-5272000.0,-143.735552473417,,,,,,,,,82122000.0,54.286358427114,,,,,,,,,,,,,,,82122000.0,54.286358427114,,,,,,,,,79599000.0,58.04427677951,76850000.0,50.497415008617,2749000.0,493.276108726753,,,,,3434950000.0,-6.263158483608,1413455000.0,-28.857782506762,2021495000.0,20.494987360363,,,,,,,,,,,1652494000.0,-19.216161714921
