日期,open,high,low,收盘,volume,amount,outstanding_share,turnover
2020-03-02,7.43,7.64,7.43,7.59,57683948.0,438131451.0,9448653003.0,0.006104991683119808
2020-03-03,7.64,7.79,7.57,7.62,61261865.0,472576853.0,9448653003.0,0.006483661213989869
2020-03-04,7.65,7.7,7.56,7.68,47494837.0,365604728.0,9448653003.0,0.005026625169208788
2020-03-05,7.75,7.9,7.69,7.84,95088452.0,746339483.0,9448653003.0,0.010063704526963672
2020-03-06,7.71,7.73,7.62,7.66,61069468.0,471283268.0,9448653003.0,0.006463298840650631
2020-03-09,7.81,8.07,7.66,7.91,174964672.0,1380722398.0,9448653003.0,0.0185174195670481
2020-03-10,7.76,8.02,7.58,7.99,115133321.0,903104829.0,9962131821.0,0.011557096720734107
2020-03-11,7.9,8.34,7.87,8.11,128620574.0,1051907496.0,9962131821.0,0.012910948812067521
2020-03-12,7.98,8.01,7.77,7.81,74176858.0,585777378.0,9962131821.0,0.007445881999235995
2020-03-13,7.36,7.82,7.31,7.72,75229333.0,571875034.0,9962131821.0,0.007551529567337975
2020-03-16,7.76,7.79,7.38,7.43,57553023.0,437541625.0,9962131821.0,0.005777179426463644
2020-03-17,7.42,7.54,7.16,7.23,60339998.0,441022972.0,9962131821.0,0.006056936314856258
2020-03-18,7.23,7.25,6.91,6.94,81377439.0,581091958.0,9962131821.0,0.008168677193013826
2020-03-19,6.83,6.9,6.45,6.54,109287686.0,724688260.0,9962131821.0,0.010970311170709814
2020-03-20,6.56,6.69,6.45,6.65,84029510.0,555822763.0,9962131821.0,0.00843489240153069
2020-03-23,6.36,6.44,6.27,6.31,58406878.0,373174465.0,9962131821.0,0.005862889494884952
2020-03-24,6.41,6.5,6.34,6.47,47823255.0,309691872.0,9962131821.0,0.004800504134987394
2020-03-25,6.72,6.97,6.66,6.88,94083403.0,646610650.0,9962131821.0,0.009444103399803828
2020-03-26,6.82,6.92,6.77,6.84,41675410.0,287308710.0,9962131821.0,0.004183382708523186
2020-03-27,6.95,6.95,6.68,6.71,48785521.0,332155561.0,9962131821.0,0.0048970965127324425
2020-03-30,6.52,6.64,6.43,6.58,33814939.0,222295494.0,9962131821.0,0.0033943476765403466
2020-03-31,6.65,6.67,6.44,6.47,39320205.0,258329222.0,9962131821.0,0.003946966945078331
2020-04-01,6.46,6.71,6.43,6.58,49102941.0,326777078.0,9962131821.0,0.004928959170816417
