日期,open,high,low,收盘,volume,amount,outstanding_share,turnover
2020-03-02,3.41,3.59,3.41,3.57,37162560.0,168067209.0,1900468250.0,0.01955442296918141
2020-03-03,3.62,3.69,3.54,3.58,38399469.0,177691923.0,1900468250.0,0.020205267307149173
2020-03-04,3.55,3.68,3.54,3.67,43052813.0,199759003.0,1900468250.0,0.022653792295661872
2020-03-05,3.68,3.84,3.65,3.82,81680059.0,394795881.0,1900468250.0,0.04297891269691036
2020-03-06,3.75,3.78,3.71,3.74,48673790.0,233344408.0,1900468250.0,0.025611472330569058
2020-03-09,3.67,3.7,3.54,3.56,48954579.0,226012654.0,1900468250.0,0.02575921960285314
2020-03-10,3.47,3.61,3.45,3.6,38174635.0,172578803.0,1900468250.0,0.020086962778778337
2020-03-11,3.61,3.62,3.53,3.53,29413256.0,134684944.0,1900468250.0,0.015476846824460235
2020-03-12,3.47,3.49,3.41,3.45,27309124.0,120482592.0,1900468250.0,0.014369681787633128
2020-03-13,3.28,3.43,3.22,3.39,35974099.0,152768552.0,1900468250.0,0.018929071295981925
2020-03-16,3.43,3.45,3.26,3.29,28671107.0,123427755.0,1900468250.0,0.015086338327409575
2020-03-17,3.29,3.33,3.16,3.28,24441139.0,101677237.0,1900468250.0,0.012860587910374194
2020-03-18,3.29,3.33,3.18,3.18,21701963.0,90831716.0,1900468250.0,0.011419271540053353
2020-03-19,3.17,3.23,3.13,3.2,22908940.0,93304746.0,1900468250.0,0.012054366075308019
2020-03-20,3.23,3.27,3.18,3.27,17174905.0,71029394.0,1900468250.0,0.009037196490917436
2020-03-23,3.2,3.22,3.15,3.16,17444360.0,71124434.0,1900468250.0,0.00917897996980481
2020-03-24,3.22,3.25,3.18,3.25,18871546.0,77859945.0,1900468250.0,0.009929945422660968
2020-03-25,3.31,3.32,3.25,3.3,23361701.0,98358607.0,1900468250.0,0.01229260262569501
2020-03-26,3.28,3.29,3.22,3.24,15435017.0,64391229.0,1900468250.0,0.008121691588375654
2020-03-27,3.27,3.29,3.24,3.25,14781205.0,61877883.0,1900468250.0,0.007777664793926444
2020-03-30,3.21,3.29,3.16,3.24,18650966.0,76873686.0,1900468250.0,0.009813879290011818
2020-03-31,3.26,3.28,3.2,3.23,13231080.0,54936742.0,1900468250.0,0.0069620105466113415
2020-04-01,3.22,3.26,3.2,3.22,12911639.0,53430875.0,1900468250.0,0.006793925128714989
2020-04-02,3.2,3.25,3.18,3.25,16240274.0,66784082.0,1900468250.0,0.008545406638600777
2020-04-03,3.24,3.25,3.18,3.19,13619850.0,56033386.0,1900468250.0,0.007166575921486718
2020-04-07,3.23,3.27,3.22,3.27,22148201.0,92248704.0,1900468250.0,0.011654075778429869
2020-04-08,3.26,3.32,3.24,3.29,23701477.0,99552036.0,1900468250.0,0.0124713880381848
2020-04-09,3.32,3.32,3.27,3.27,17778472.0,75017462.0,1900468250.0,0.009354785064154584
2020-04-10,3.28,3.29,3.23,3.25,15648571.0,65380746.0,1900468250.0,0.00823406073739985
2020-04-13,3.25,3.27,3.2,3.26,11294661.0,46964160.0,1900468250.0,0.005943093761234895
2020-04-14,3.26,3.32,3.25,3.32,19485104.0,82429813.0,1900468250.0,0.010252791121346016
2020-04-15,3.29,3.36,3.28,3.29,22122981.0,93802197.0,1900468250.0,0.01164080536467789
2020-04-16,3.27,3.29,3.25,3.27,11947528.0,50011376.0,1900468250.0,0.006286623309807991
2020-04-17,3.29,3.29,3.25,3.25,16809417.0,70410619.0,1900468250.0,0.008844881781108418
2020-04-20,3.26,3.29,3.24,3.28,16445919.0,68815610.0,1900468250.0,0.00865361418166286
2020-04-21,3.26,3.26,3.22,3.23,12150346.0,50469637.0,1900468250.0,0.006393343324730629
2020-04-22,3.22,3.26,3.21,3.24,15025359.0,62162977.0,1900468250.0,0.007906135237986743
2020-04-23,3.24,3.25,3.21,3.22,13864372.0,57165094.0,1900468250.0,0.00729524000203634
2020-04-24,3.22,3.22,3.16,3.18,13340511.0,54565871.0,1900468250.0,0.007019591619065459
2020-04-27,3.18,3.2,3.16,3.17,10705606.0,43613809.0,1900468250.0,0.005633141200859315
2020-04-28,3.16,3.17,3.01,3.08,18531888.0,73232616.0,1900468250.0,0.009751222100132429
2020-04-29,3.07,3.13,3.02,3.1,16630597.0,65727910.0,1900468250.0,0.00875078918050854
2020-04-30,3.09,3.15,3.09,3.15,16735590.0,67103389.0,1900468250.0,0.00880603503899631
2020-05-06,3.1,3.15,3.09,3.14,23972104.0,95696805.0,1900468250.0,0.012613788207195779
2020-05-07,3.12,3.13,3.07,3.08,20552300.0,81451566.0,1900468250.0,0.010814334835638532
2020-05-08,3.08,3.1,3.07,3.08,15810432.0,62490762.0,1900468250.0,0.008319229747721384
2020-05-11,3.07,3.11,3.07,3.09,15158466.0,59960971.0,1900468250.0,0.007976174292835463
2020-05-12,3.09,3.09,3.02,3.04,16935710.0,66047654.0,1900468250.0,0.008911335403787987
2020-05-13,3.03,3.03,2.99,3.01,13135832.0,50633201.0,1900468250.0,0.006911892371787847
2020-05-14,2.99,3.01,2.98,3.0,9751081.0,37435989.0,1900468250.0,0.005130883402024737
