日期,open,high,low,收盘,volume,amount,outstanding_share,turnover
2020-03-02,7.22,7.74,7.22,7.7,29188477.0,231516902.0,765734689.0000001,0.03811826396178846
2020-03-03,7.79,7.89,7.67,7.75,30424428.0,248241306.0,765734689.0000001,0.039732336065031
2020-03-04,7.73,8.15,7.64,8.11,58045240.0,485608465.0,765734689.0000001,0.07580333088449123
2020-03-05,8.11,8.92,8.03,8.92,112544062.0,1025608264.0,765734689.0000001,0.14697526913267472
2020-03-06,8.74,8.87,8.42,8.49,83868093.0,755774070.0,765734689.0000001,0.10952630748585557
2020-03-09,8.24,8.86,8.1,8.33,65618539.0,584070242.0,765734689.0000001,0.08569356977374704
2020-03-10,8.21,8.5,7.81,8.24,49212922.0,417791028.0,765734689.0000001,0.06426889457531157
2020-03-11,8.25,8.55,8.18,8.24,41347230.0,363236968.0,765734689.0000001,0.053996809330914344
2020-03-12,8.09,8.09,7.74,7.88,36593641.0,303723263.0,765734689.0000001,0.047788929410771404
2020-03-13,7.29,7.71,7.29,7.67,32433358.0,255926190.0,765734689.0000001,0.04235586877010347
2020-03-16,7.71,7.77,7.14,7.17,29411248.0,230820557.0,765734689.0000001,0.038409188485909115
2020-03-17,7.22,7.46,6.86,7.13,20794346.0,155073938.0,765734689.0000001,0.027156071546342073
2020-03-18,7.2,7.7,7.14,7.27,35952036.0,280687379.0,765734689.0000001,0.04695103475976912
2020-03-19,7.27,7.43,6.9,7.36,24432621.0,185447575.0,765734689.0000001,0.031907423486204366
2020-03-20,7.39,7.47,7.16,7.29,22129188.0,169167787.0,765734689.0000001,0.028899288902399452
2020-03-23,7.07,7.11,6.77,6.83,20370476.0,149228175.0,765734689.0000001,0.02660252472903183
2020-03-24,6.95,7.04,6.83,7.0,18191361.0,132782535.0,766043439.0000001,0.023747166379686203
2020-03-25,7.17,7.31,7.08,7.23,15874505.0,119706426.0,766043439.0000001,0.02072272170455858
2020-03-26,7.23,7.59,7.12,7.37,24624875.0,191697663.0,766043439.0000001,0.03214553345975462
2020-03-27,7.46,7.47,7.17,7.25,16703659.0,128474432.0,766043439.0000001,0.021805106798910914
2020-03-30,7.2,7.49,7.12,7.4,24320986.0,187820858.0,766043439.0000001,0.03174883402401936
2020-03-31,7.41,8.14,7.3,8.14,70963875.0,589852577.0,766043439.0000001,0.09263688113122785
2020-04-01,8.13,8.14,7.74,8.08,59012722.0,493482291.0,766043439.0000001,0.07703573843937066
2020-04-02,7.99,8.04,7.76,7.9,35983764.0,297418278.0,766043439.0000001,0.046973529395374136
2020-04-03,7.9,8.21,7.86,7.94,42152259.0,356071172.0,766043439.0000001,0.05502593828755446
2020-04-07,8.09,8.56,7.9,8.48,59644641.0,519794989.0,766043439.0000001,0.07786065118952085
2020-04-08,8.46,8.56,8.28,8.44,44573694.0,392808749.0,766043439.0000001,0.05818690133053929
2020-04-09,8.87,9.29,8.66,9.02,131194321.0,1249379015.0,766043439.0000001,0.1712622474402525
2020-04-10,9.09,9.49,8.96,9.38,118559143.0,1152554671.0,766043439.0000001,0.1547681723568681
2020-04-13,9.09,9.32,8.94,9.19,64389694.0,615884143.0,766043439.0000001,0.08405488608329428
2020-04-14,9.1,9.37,9.06,9.21,54278379.0,523999839.0,766043439.0000001,0.07085548447599195
2020-04-15,9.14,9.25,8.85,8.96,52447708.0,496768757.0,766043439.0000001,0.06846571007574415
2020-04-16,8.94,9.15,8.83,8.92,41116031.0,386330377.0,766043439.0000001,0.053673236929844645
